customer_id,age,gender,tenure,num_claims,claim_amount_total,policy_type,premium,payment_method,region,previous_renewals,satisfaction_score,has_complaint,churn
106228,35,M,2,0,5957.28,standard,2789.7,credit_card,north,3,5.4,0,0
106229,44,F,11,1,4128.76,premium,5547.46,credit_card,south,12,7.3,0,0
106230,58,F,17,1,314.85,basic,3251.2,bank_transfer,south,18,5.1,0,0
106231,34,M,14,1,6528.42,premium,5156.83,credit_card,east,16,6.4,0,0
106232,79,F,10,0,3554.78,standard,4315.77,credit_card,south,11,5.5,0,0
106233,46,F,10,1,7778.09,standard,3284.54,bank_transfer,west,11,7.2,0,0
106234,75,F,11,0,3379.7,standard,3140.45,credit_card,south,12,7.8,0,0
106235,39,F,18,0,697.16,standard,3186.28,bank_transfer,south,20,7.8,0,0
106236,23,M,16,1,5992.18,standard,3555.83,bank_transfer,north,18,6.1,0,0
106237,43,F,5,2,5115.9,premium,5262.19,credit_card,south,5,3.8,0,1
106238,56,F,7,1,4340.62,basic,3162.12,credit_card,south,8,5.4,0,0
106239,29,M,14,0,6605.87,premium,4842.64,cash,west,14,10.0,0,0
106240,31,M,19,1,5479.16,standard,3565.24,cash,north,20,6.2,0,0
106241,39,F,9,0,3381.85,premium,4887.81,credit_card,south,10,6.9,0,0
106242,68,M,14,1,6546.91,basic,2926.48,bank_transfer,west,12,8.5,0,0
106243,40,F,11,0,619.46,basic,3168.29,credit_card,west,9,7.1,0,0
106244,65,F,10,0,4360.88,basic,3377.27,bank_transfer,west,10,6.7,1,0
106245,67,M,17,1,4823.78,premium,5511.43,bank_transfer,south,19,7.7,1,0
106246,30,M,4,2,5995.1,standard,4173.87,cash,south,4,8.3,0,0
106247,27,M,11,0,706.17,premium,5397.03,credit_card,west,9,5.8,0,0
106248,72,F,4,2,10372.77,basic,2918.57,bank_transfer,west,3,4.1,0,0
106249,26,F,9,0,2835.6,basic,2914.46,credit_card,east,11,6.1,0,0
106250,69,M,13,0,7658.04,standard,3150.01,credit_card,north,12,7.0,0,0
106251,19,M,15,1,3720.11,basic,3154.05,credit_card,north,17,7.3,0,0
106252,42,F,4,0,3682.64,basic,3724.16,bank_transfer,north,2,9.0,0,0
106253,30,F,10,0,2871.86,basic,2826.38,cash,east,9,6.0,0,0
106254,68,M,18,0,4721.07,basic,3195.31,credit_card,west,17,6.3,0,1
106255,75,F,7,0,4136.43,standard,3816.1,credit_card,north,8,8.8,0,0
106256,51,M,18,0,11504.22,basic,3720.96,credit_card,north,17,7.5,0,0
106257,52,F,19,0,2313.04,premium,5138.74,credit_card,north,20,7.1,0,0
106258,20,M,17,2,4511.62,standard,4076.43,cash,south,15,5.7,0,0
106259,76,M,11,0,6514.83,standard,2460.27,credit_card,east,10,9.1,0,0
106260,65,F,12,0,3286.03,basic,3151.99,bank_transfer,south,13,10.0,0,0
106261,81,M,17,1,15407.85,premium,5292.64,credit_card,north,16,9.5,0,0
106262,36,M,14,1,3294.36,standard,3485.51,credit_card,south,12,6.7,0,0
106263,84,F,14,1,5093.31,basic,2956.48,credit_card,north,13,7.1,0,0
106264,22,F,11,1,8676.88,basic,2964.48,credit_card,south,10,7.9,0,0
106265,84,M,8,1,3806.91,standard,3007.19,credit_card,west,8,4.3,0,0
106266,28,F,18,0,5572.48,basic,3223.27,cash,west,18,6.6,0,0
106267,18,F,11,1,1308.91,standard,4102.73,bank_transfer,south,12,5.5,0,0
106268,80,F,4,1,1984.18,premium,5698.69,cash,west,3,7.6,0,0
106269,46,M,19,0,5837.63,premium,4910.52,credit_card,west,18,5.7,0,0
106270,29,F,9,0,1472.77,basic,3131.15,credit_card,east,8,9.6,0,1
106271,58,F,6,1,2310.16,standard,2331.82,cash,north,5,6.9,0,0
106272,19,F,10,0,1248.31,standard,2978.8,bank_transfer,east,10,6.5,0,0
106273,54,M,7,1,3075.34,premium,5039.67,credit_card,north,6,6.8,0,0
106274,62,F,6,1,36.17,premium,4796.85,credit_card,north,7,8.1,0,0
106275,65,M,15,0,4787.18,basic,2843.99,credit_card,north,14,4.9,1,1
106276,41,F,15,0,3941.32,standard,3160.21,credit_card,south,15,5.8,0,0
106277,39,F,13,2,4403.1,standard,2783.61,bank_transfer,west,14,7.2,0,0
106278,28,M,14,2,3521.81,standard,3397.39,bank_transfer,east,14,5.0,0,0
106279,75,M,19,0,4673.34,basic,3432.14,credit_card,west,20,8.7,1,0
106280,63,F,8,1,6313.83,standard,2415.41,credit_card,north,9,6.2,0,0
106281,46,F,15,0,3551.36,standard,3444.56,bank_transfer,north,14,6.7,0,0
106282,52,M,15,1,1808.11,basic,2866.04,credit_card,south,17,5.7,0,0
106283,32,F,4,2,7004.77,standard,3091.5,credit_card,north,4,7.0,1,1
106284,77,F,2,1,2808.25,premium,4572.08,bank_transfer,north,3,7.6,0,0
106285,59,F,12,1,3158.0,basic,3723.21,bank_transfer,south,13,6.1,0,0
106286,60,F,7,1,9143.6,premium,5204.16,credit_card,south,7,8.3,0,0
106287,66,M,16,0,230.41,standard,3500.02,bank_transfer,south,16,5.1,0,1
106288,81,F,4,0,7843.38,basic,2455.36,credit_card,east,2,6.2,0,0
106289,49,M,5,4,18586.8,standard,3044.67,credit_card,east,5,4.2,0,0
106290,81,M,1,0,6305.39,premium,5319.31,credit_card,east,3,6.1,1,0
106291,19,M,13,0,7977.56,standard,4329.73,credit_card,north,15,7.3,0,0
106292,41,F,3,1,943.6,basic,3430.06,credit_card,east,5,4.6,0,0
106293,83,F,2,1,3105.07,basic,3576.7,credit_card,north,0,5.1,0,0
106294,55,M,8,3,7.31,standard,3418.1,bank_transfer,west,6,5.3,0,1
106295,48,F,17,1,2268.09,basic,2888.92,credit_card,east,15,4.7,1,0
106296,43,F,11,1,2177.2,standard,3157.39,bank_transfer,west,12,7.5,0,0
106297,46,F,8,0,774.74,basic,3802.41,bank_transfer,north,7,9.2,0,0
106298,84,F,17,0,4252.89,premium,5322.73,credit_card,north,15,8.3,0,0
106299,42,M,12,1,5479.46,premium,5692.56,credit_card,west,11,6.7,0,0
106300,65,M,13,0,15.17,standard,3055.98,credit_card,south,12,5.4,0,0
106301,82,F,9,2,9148.8,standard,3019.84,credit_card,east,8,5.2,0,0
106302,70,M,2,2,775.79,standard,2431.2,credit_card,south,4,4.6,0,0
106303,84,M,6,0,4276.84,standard,3799.6,credit_card,west,4,8.8,0,0
106304,35,F,17,0,4530.78,standard,2904.06,credit_card,north,17,7.5,0,0
106305,26,F,15,1,6211.51,basic,3239.86,credit_card,west,15,6.2,0,0
106306,55,F,16,2,9236.11,standard,3153.0,credit_card,north,18,7.0,0,0
106307,38,M,5,0,5201.24,standard,2997.22,bank_transfer,east,6,4.4,0,0
106308,82,M,11,0,2159.13,basic,2719.54,bank_transfer,west,12,6.7,0,0
106309,38,F,18,0,3505.17,standard,2928.46,bank_transfer,north,16,10.0,0,0
106310,44,M,2,0,3624.55,basic,2772.26,credit_card,east,2,7.6,0,0
106311,61,M,2,0,11470.38,premium,5395.28,bank_transfer,east,1,4.6,0,0
106312,45,M,17,1,1612.77,standard,3490.44,bank_transfer,east,15,5.8,0,0
106313,62,F,10,1,14183.72,standard,2816.27,credit_card,south,11,6.4,0,0
106314,34,M,5,1,6087.31,standard,4096.26,cash,east,3,7.7,1,1
106315,57,M,18,0,7826.25,standard,3114.34,bank_transfer,east,18,4.5,0,0
106316,20,M,4,0,5040.42,standard,2510.22,bank_transfer,east,3,7.1,0,0
106317,83,M,12,1,194.25,premium,4855.15,cash,east,11,6.3,0,0
106318,63,M,4,0,783.11,basic,3217.1,bank_transfer,east,5,7.3,0,0
106319,47,M,2,1,3515.41,standard,2701.36,bank_transfer,south,3,7.7,0,0
106320,26,F,18,0,5619.44,basic,3729.1,bank_transfer,east,20,7.9,0,0
106321,28,M,16,0,6153.13,basic,2543.07,credit_card,north,16,7.5,0,0
106322,83,M,2,1,410.04,basic,3308.32,credit_card,north,3,2.9,0,1
106323,48,M,14,2,8501.13,basic,2928.72,credit_card,east,14,4.3,0,0
106324,50,M,16,2,1708.63,standard,3765.01,bank_transfer,east,18,4.4,0,0
106325,56,M,12,2,4649.4,premium,4791.08,credit_card,east,10,9.9,0,0
106326,63,M,13,0,1257.18,standard,3392.5,credit_card,east,15,7.6,0,0
106327,54,M,15,1,8543.89,standard,3696.1,bank_transfer,east,15,5.9,1,0
106328,77,F,10,0,4123.5,basic,2847.23,credit_card,north,11,7.9,0,0
106329,48,M,16,1,7772.4,standard,3119.28,credit_card,east,18,5.4,0,0
106330,28,F,4,0,7833.17,premium,4761.98,bank_transfer,west,3,7.6,0,0
106331,19,M,14,1,1440.27,standard,3542.18,credit_card,east,14,8.0,0,1
106332,44,M,17,0,8423.39,basic,3664.52,credit_card,east,18,8.0,0,0
106333,19,F,15,1,1454.91,basic,2315.43,credit_card,west,13,9.5,0,0
106334,38,M,13,1,9164.79,standard,3309.56,bank_transfer,west,14,6.9,0,0
106335,75,M,13,1,6967.56,standard,3187.72,credit_card,north,13,6.7,0,0
106336,22,F,12,0,111.08,premium,5221.58,credit_card,west,11,10.0,0,0
106337,69,M,0,0,11592.78,basic,3442.77,credit_card,west,1,6.2,0,1
106338,62,M,5,0,5882.3,basic,3219.05,cash,north,6,10.0,0,0
106339,37,M,10,1,489.53,basic,2797.83,credit_card,west,10,6.2,0,0
106340,78,F,10,1,9326.34,standard,3178.8,cash,east,10,6.6,0,0
106341,55,F,15,0,5910.06,basic,4024.83,credit_card,west,14,7.4,0,0
106342,37,M,2,0,3654.66,basic,3197.35,cash,west,3,4.8,1,1
106343,42,M,16,0,648.88,standard,2826.68,credit_card,west,15,6.6,0,0
106344,19,F,13,0,1661.25,basic,2907.66,credit_card,north,13,5.7,0,1
106345,49,M,1,0,5025.42,premium,5122.73,cash,west,0,8.5,0,0
106346,43,M,8,0,6626.13,premium,4822.18,credit_card,west,8,6.8,0,0
106347,58,F,7,2,5559.99,basic,2708.27,bank_transfer,east,5,6.0,0,1
106348,84,M,10,0,897.14,basic,3299.59,credit_card,north,9,6.7,0,1
106349,18,F,6,2,3597.92,basic,3549.19,credit_card,east,7,4.8,0,0
106350,68,F,1,2,2804.94,premium,4700.32,credit_card,south,2,7.8,0,0
106351,22,F,3,2,7870.88,standard,2629.01,credit_card,north,4,7.8,0,1
106352,30,M,13,2,5831.47,standard,3055.17,credit_card,west,14,4.0,1,1
106353,36,M,12,2,9616.34,standard,3244.26,credit_card,south,10,5.5,0,0
106354,29,M,12,2,6931.72,basic,3527.38,credit_card,west,13,5.9,0,0
106355,65,M,12,1,8764.6,premium,5553.75,credit_card,west,11,4.1,0,0
106356,42,M,4,0,8951.2,premium,4840.08,credit_card,north,4,7.7,0,0
106357,74,M,11,1,4408.61,premium,5298.73,credit_card,south,11,7.7,0,0
106358,52,M,5,1,11202.34,basic,2399.63,credit_card,north,5,6.9,0,0
106359,22,M,13,0,1783.29,standard,3120.54,credit_card,west,13,6.5,0,0
106360,39,M,7,1,2782.41,standard,2769.85,credit_card,north,6,7.4,0,0
106361,74,F,7,0,348.42,standard,2562.34,credit_card,east,8,7.5,0,0
106362,64,F,6,2,13023.55,basic,3577.39,credit_card,north,8,3.7,0,0
106363,71,M,16,2,1934.29,standard,2814.31,credit_card,west,17,7.4,0,0
106364,20,F,10,1,5598.05,standard,3607.45,cash,west,12,6.9,0,0
106365,70,F,9,1,6216.96,standard,3998.17,bank_transfer,west,7,8.2,0,1
106366,48,M,12,0,7877.51,basic,2817.0,bank_transfer,north,12,6.6,0,0
106367,50,M,9,0,7322.89,standard,3167.99,credit_card,west,7,9.8,1,0
106368,67,M,13,0,8925.17,basic,3356.65,credit_card,west,13,7.7,0,0
106369,33,M,8,0,2725.69,premium,5642.47,bank_transfer,south,10,9.3,0,0
106370,56,M,6,0,9579.11,basic,3376.33,credit_card,south,6,6.5,0,0
106371,63,F,6,0,181.39,basic,3142.04,bank_transfer,west,6,8.2,0,0
106372,64,M,17,1,1702.96,standard,3333.11,credit_card,west,18,7.1,0,0
106373,61,F,15,1,7351.85,standard,2959.87,credit_card,south,16,7.2,0,0
106374,26,M,7,0,8518.95,standard,3514.3,credit_card,south,8,8.4,0,0
106375,67,M,15,1,1140.35,basic,3559.5,bank_transfer,west,13,6.0,0,0
106376,77,M,18,0,589.65,basic,3760.57,credit_card,east,17,4.4,1,1
106377,32,F,14,0,1039.4,standard,3193.74,credit_card,south,16,8.9,1,0
106378,53,M,14,2,2124.24,standard,3425.81,cash,east,12,5.3,0,0
106379,80,M,5,1,5982.9,standard,3393.31,bank_transfer,west,6,6.1,0,1
106380,58,F,8,0,1545.12,basic,2674.75,credit_card,east,9,7.1,0,0
106381,41,M,14,0,8290.81,standard,3797.9,credit_card,south,13,6.8,0,0
106382,66,M,6,1,32.21,standard,3387.17,bank_transfer,south,4,7.2,0,0
106383,35,M,7,2,8765.28,premium,4610.04,credit_card,south,8,3.0,0,0
106384,24,F,17,3,10057.72,standard,2836.57,credit_card,north,17,6.2,0,0
106385,21,M,15,3,5092.75,standard,3413.45,credit_card,west,17,7.0,0,1
106386,77,M,14,2,3725.6,standard,4185.62,credit_card,south,12,6.1,0,0
106387,72,M,2,1,5936.99,basic,3004.14,bank_transfer,south,2,7.5,0,0
106388,33,M,0,0,1461.08,standard,3344.02,bank_transfer,east,0,6.5,0,0
106389,46,F,12,0,181.49,standard,3144.62,bank_transfer,south,10,5.8,0,0
106390,40,F,11,0,4524.13,basic,3250.85,credit_card,west,12,7.6,0,0
106391,31,M,8,1,1045.5,standard,3552.62,credit_card,north,7,5.6,0,0
106392,66,M,1,0,3173.02,standard,3494.5,cash,south,1,6.0,0,0
106393,50,M,8,0,2686.87,basic,2865.11,bank_transfer,south,9,6.9,0,0
106394,42,F,7,0,6783.59,basic,3070.35,bank_transfer,east,9,5.4,0,0
106395,38,M,4,1,4756.77,basic,2739.0,bank_transfer,north,5,7.4,0,0
106396,34,M,12,0,6343.27,standard,3380.39,credit_card,north,10,7.1,0,0
106397,40,F,1,2,4293.2,premium,5096.58,credit_card,south,1,8.8,0,0
106398,74,M,9,1,9729.05,standard,2795.21,credit_card,north,11,4.7,0,1
106399,75,F,5,0,7232.76,standard,3101.66,bank_transfer,south,6,7.4,1,0
106400,31,M,6,1,1186.88,basic,3535.11,credit_card,west,4,6.4,0,0
106401,37,M,2,0,2631.64,standard,3134.95,credit_card,east,4,8.6,0,0
106402,47,M,13,1,4258.91,premium,4878.1,bank_transfer,west,11,9.0,0,0
106403,36,M,15,0,219.92,standard,3428.35,credit_card,north,16,6.4,0,0
106404,70,M,5,1,6681.86,standard,2900.28,credit_card,west,6,6.5,0,0
106405,73,M,7,2,4942.31,basic,3212.59,bank_transfer,south,5,5.2,0,0
106406,40,F,0,5,11183.96,basic,2341.92,credit_card,east,0,5.8,0,0
106407,79,M,19,3,14449.78,basic,3641.44,credit_card,west,19,6.5,0,0
106408,50,F,14,2,3012.66,basic,3651.16,credit_card,east,13,5.5,0,0
106409,35,F,16,0,5067.75,basic,2783.89,credit_card,south,17,5.4,1,0
106410,50,F,17,0,4136.93,standard,3453.68,credit_card,east,17,6.2,0,0
106411,49,F,2,2,1997.19,standard,2707.16,cash,east,0,8.4,0,0
106412,78,M,5,1,889.37,basic,3414.52,credit_card,south,5,5.6,0,0
106413,71,M,16,0,9664.2,basic,3494.13,bank_transfer,north,18,6.3,0,0
106414,34,M,12,1,13309.18,standard,3710.03,credit_card,west,14,5.4,0,0
106415,36,M,16,0,455.59,standard,3845.21,cash,north,14,7.7,0,0
106416,51,M,15,1,10006.65,basic,3167.07,credit_card,west,13,5.3,0,0
106417,42,M,16,1,6418.74,premium,5365.36,credit_card,east,17,8.2,0,0
106418,28,F,0,3,4578.7,basic,3720.73,bank_transfer,south,2,5.9,0,0
106419,33,F,15,1,11453.66,standard,2479.44,credit_card,north,15,6.7,0,1
106420,78,M,5,0,899.39,standard,2601.73,bank_transfer,west,4,8.2,0,1
106421,24,M,7,0,1227.95,basic,3533.98,credit_card,west,5,6.7,0,0
106422,33,M,0,4,2875.75,basic,2619.59,bank_transfer,north,2,7.1,0,1
106423,33,M,1,1,7937.92,premium,5669.86,bank_transfer,east,0,6.8,0,0
106424,57,M,14,0,2759.01,basic,2936.57,credit_card,east,14,5.3,0,0
106425,29,F,4,0,1277.27,standard,3314.79,bank_transfer,north,4,6.8,0,0
106426,52,M,19,0,265.83,standard,3483.28,cash,south,21,5.2,0,0
106427,38,M,14,1,880.28,basic,3235.13,bank_transfer,south,15,8.3,0,0
106428,67,M,9,0,863.45,premium,5332.78,credit_card,west,10,7.8,0,1
106429,60,F,4,1,1406.94,premium,5178.85,cash,east,3,6.1,0,0
106430,34,F,2,0,9925.66,basic,3264.67,credit_card,west,2,8.1,0,0
106431,49,F,5,1,5708.09,basic,3705.76,credit_card,north,3,6.7,0,0
106432,58,M,14,1,3946.44,standard,3561.1,credit_card,west,14,6.3,0,1
106433,23,M,17,0,73.4,standard,3793.23,credit_card,north,19,5.8,0,0
106434,44,M,13,1,2772.87,premium,5142.27,bank_transfer,east,12,6.9,0,0
106435,37,M,9,0,1139.52,premium,4605.77,credit_card,east,10,5.1,1,1
106436,42,F,3,0,1884.88,basic,2690.7,credit_card,north,4,9.2,0,0
106437,83,M,10,0,1690.38,basic,3864.5,credit_card,south,10,4.8,0,0
106438,26,M,19,1,4257.9,standard,4147.38,credit_card,east,20,7.6,0,0
106439,70,F,6,0,9312.67,premium,4674.49,credit_card,west,4,6.3,0,0
106440,78,M,14,1,1258.24,basic,2969.4,credit_card,south,13,6.4,0,0
106441,55,F,8,0,9050.44,premium,5036.01,credit_card,west,8,8.9,0,0
106442,20,M,14,2,3984.44,basic,3280.42,credit_card,south,13,7.7,0,0
106443,72,M,11,0,2997.0,basic,3742.6,bank_transfer,north,10,10.0,0,0
106444,18,M,17,0,1502.06,standard,3728.0,credit_card,south,17,8.9,0,0
106445,62,F,5,0,8640.02,standard,2640.49,bank_transfer,west,6,6.2,0,1
106446,64,M,17,0,2201.75,basic,2864.87,credit_card,west,16,6.1,0,0
106447,43,M,17,0,5982.02,basic,2777.46,credit_card,south,19,7.8,0,0
106448,31,M,5,0,10717.85,basic,2759.33,credit_card,north,7,7.2,1,0
106449,71,F,14,0,1481.59,premium,4735.15,credit_card,east,15,7.2,0,0
106450,63,F,18,0,12472.34,basic,3672.42,credit_card,west,20,5.3,0,0
106451,48,M,4,1,2111.27,standard,2564.88,bank_transfer,south,3,6.9,0,0
106452,76,M,3,0,157.4,basic,3159.33,bank_transfer,west,5,6.5,0,0
106453,46,F,16,0,3984.95,standard,2781.64,bank_transfer,west,14,8.7,0,0
106454,34,F,9,0,8582.82,standard,4355.15,credit_card,west,11,9.2,0,0
106455,31,F,11,2,4491.58,premium,5415.41,bank_transfer,east,9,4.6,0,0
106456,53,M,4,0,202.89,basic,3437.08,credit_card,north,6,6.9,0,0
106457,75,M,6,1,6829.73,basic,2981.72,bank_transfer,west,5,6.1,0,0
106458,41,F,11,1,2679.7,premium,5507.72,credit_card,north,13,7.3,0,0
106459,80,M,1,1,3630.76,standard,2863.41,bank_transfer,north,3,6.0,0,0
106460,42,M,19,0,419.26,basic,4071.06,credit_card,west,21,8.1,0,0
106461,76,M,16,0,10183.13,premium,4894.95,credit_card,north,15,6.7,0,0
106462,49,M,12,3,7445.88,basic,3229.03,credit_card,west,13,6.9,0,0
106463,35,F,4,1,9391.3,basic,2988.96,bank_transfer,west,5,6.2,0,0
106464,54,F,4,1,5369.1,standard,2547.11,credit_card,west,2,7.5,0,0
106465,43,M,19,2,10601.66,basic,3774.05,credit_card,west,21,4.2,1,0
106466,26,F,11,1,7754.47,basic,2843.71,credit_card,north,10,6.3,0,0
106467,81,F,11,2,9218.33,standard,2567.71,bank_transfer,east,11,6.9,0,0
106468,37,F,6,2,7324.98,standard,3389.25,credit_card,east,4,6.3,0,0
106469,71,F,5,1,4124.71,standard,2496.82,credit_card,north,5,4.7,0,0
106470,47,F,9,1,4286.6,basic,3434.59,bank_transfer,south,8,6.9,0,0
106471,70,F,18,0,3126.82,basic,3780.25,credit_card,north,20,2.8,1,1
106472,80,M,15,0,7882.86,standard,2864.85,bank_transfer,north,16,4.4,0,0
106473,28,F,1,2,8252.38,basic,3306.33,credit_card,south,3,5.7,0,0
106474,48,M,3,0,346.26,standard,2633.84,credit_card,west,2,5.2,0,0
106475,66,M,8,1,10793.43,standard,3004.78,bank_transfer,south,7,6.6,1,0
106476,36,M,4,2,10044.3,basic,3073.62,credit_card,north,2,3.7,1,1
106477,29,M,0,1,6139.71,basic,2500.24,credit_card,west,0,9.5,0,0
106478,32,F,10,1,7088.68,premium,4718.86,bank_transfer,north,9,5.9,0,0
106479,48,M,18,1,6475.55,standard,3823.51,credit_card,south,17,8.4,0,0
106480,60,F,2,2,1145.64,basic,2182.21,bank_transfer,south,1,6.2,0,0
106481,54,F,0,2,5249.25,basic,2860.63,credit_card,north,0,6.1,0,0
106482,46,F,3,1,6227.32,basic,3159.07,credit_card,west,1,6.1,0,0
106483,43,M,8,3,6344.05,standard,3362.02,bank_transfer,north,7,6.9,0,0
106484,19,M,15,0,1563.61,basic,3864.87,credit_card,south,15,8.0,0,1
106485,32,M,6,3,2087.82,premium,5426.95,cash,west,8,5.9,0,0
106486,21,M,4,1,565.05,standard,3187.7,bank_transfer,north,4,6.7,0,0
106487,67,F,12,1,8127.85,basic,3181.85,credit_card,east,10,8.6,0,0
106488,55,F,10,1,6305.4,basic,3047.99,credit_card,north,8,6.5,0,0
106489,40,M,13,1,4419.37,standard,3133.78,credit_card,west,13,6.4,0,1
106490,76,F,16,1,7275.33,basic,3221.67,bank_transfer,south,16,4.9,0,1
106491,45,M,11,1,3045.08,standard,3386.29,bank_transfer,east,12,6.7,0,0
106492,83,M,18,1,2550.38,standard,3173.25,credit_card,west,18,6.6,0,0
106493,25,F,4,0,6071.23,standard,3401.51,credit_card,north,4,8.7,0,0
106494,46,M,7,0,377.9,basic,3225.17,credit_card,west,8,7.7,0,0
106495,28,F,1,0,4953.96,standard,2588.98,credit_card,south,3,7.8,0,0
106496,35,F,16,0,11069.8,standard,3327.91,cash,east,16,8.9,0,0
106497,72,F,1,0,2728.72,premium,5000.33,credit_card,south,1,6.0,0,0
106498,67,M,2,2,2832.68,standard,2923.8,credit_card,north,0,6.9,0,0
106499,31,M,19,2,6988.25,standard,3535.78,credit_card,east,21,3.7,0,0
106500,26,M,17,0,1001.57,basic,2689.5,credit_card,north,17,4.4,0,0
106501,28,F,14,1,923.59,premium,5129.37,bank_transfer,east,14,6.1,1,0
106502,80,M,4,1,914.97,standard,3027.65,credit_card,north,4,6.0,1,0
106503,84,M,16,2,1442.08,basic,3118.56,bank_transfer,east,15,3.3,0,0
106504,70,F,13,0,11258.74,standard,3364.76,credit_card,south,12,5.8,0,0
106505,56,F,0,2,6262.93,standard,2844.85,credit_card,north,2,5.3,0,0
106506,73,F,13,1,1239.76,standard,3109.34,credit_card,north,11,5.3,0,1
106507,45,F,8,0,8550.47,standard,3124.46,credit_card,south,10,8.5,0,0
106508,56,M,4,1,4127.23,standard,2725.23,bank_transfer,north,5,7.7,0,0
106509,42,M,3,1,10772.33,standard,2573.63,bank_transfer,east,3,6.1,0,0
106510,38,M,0,1,6057.72,standard,3767.85,credit_card,south,2,7.3,1,1
106511,27,M,2,0,14775.77,standard,2841.64,cash,east,2,7.3,0,0
106512,60,F,19,1,615.39,basic,3324.78,bank_transfer,south,21,4.0,0,0
106513,32,M,10,1,6140.41,standard,3661.51,bank_transfer,east,11,8.3,0,0
106514,65,F,15,0,5502.34,premium,5421.78,bank_transfer,west,15,8.4,0,0
106515,38,M,10,0,6812.85,standard,2907.05,bank_transfer,north,9,6.2,1,0
106516,77,M,9,0,1091.46,basic,2446.53,cash,east,9,10.0,0,0
106517,67,F,11,0,7824.78,premium,4616.96,bank_transfer,north,10,6.5,0,0
106518,40,M,4,1,11914.54,premium,4683.6,credit_card,south,2,5.7,0,0
106519,30,F,9,0,2279.26,basic,2985.78,bank_transfer,west,8,8.2,0,0
106520,21,F,12,3,1977.64,basic,3471.89,credit_card,east,14,4.6,0,0
106521,26,F,18,1,7516.5,standard,2994.43,credit_card,east,18,7.2,0,0
106522,52,M,6,1,485.09,standard,2746.84,bank_transfer,north,6,3.1,0,1
106523,38,F,15,1,3225.67,standard,3739.23,credit_card,west,17,6.9,0,1
106524,75,M,5,1,563.45,basic,3803.01,credit_card,south,5,6.6,0,0
106525,35,F,9,0,7030.47,basic,3367.03,credit_card,north,10,8.4,0,0
106526,60,M,9,1,3445.2,basic,3115.85,credit_card,south,9,4.8,1,0
106527,23,M,10,0,194.11,basic,3129.08,credit_card,north,10,8.0,0,0
106528,84,F,9,1,5720.61,basic,2785.93,credit_card,west,7,6.3,0,0
106529,29,M,13,2,841.7,standard,3649.46,credit_card,north,13,6.7,0,0
106530,29,F,14,2,3038.01,standard,3300.17,bank_transfer,north,14,5.7,0,1
106531,83,M,6,0,1971.21,basic,2728.63,bank_transfer,east,7,6.6,0,0
106532,19,F,12,0,3728.47,standard,2997.47,credit_card,east,11,6.8,0,0
106533,32,F,10,1,976.62,basic,3583.32,cash,north,9,6.4,0,0
106534,40,M,6,1,474.71,standard,2792.45,credit_card,south,6,3.5,0,1
106535,46,F,10,1,2151.95,basic,2931.59,credit_card,west,9,6.4,0,0
106536,24,F,13,1,3745.91,basic,4304.2,credit_card,east,11,5.3,0,0
106537,45,F,16,1,1418.74,basic,2985.43,credit_card,north,14,6.5,0,0
106538,31,M,15,1,11818.9,basic,3418.3,cash,south,14,9.2,0,0
106539,61,F,0,1,2380.8,standard,2856.58,bank_transfer,south,0,8.3,0,1
106540,47,M,8,0,2525.12,premium,6173.1,credit_card,south,8,8.2,0,0
106541,49,M,8,4,12465.37,standard,3645.45,bank_transfer,north,7,2.6,1,0
106542,23,M,9,1,8584.06,standard,3294.73,bank_transfer,west,10,5.2,0,0
106543,44,F,18,0,394.58,basic,3003.97,bank_transfer,east,18,6.3,0,0
106544,41,F,14,1,12733.98,premium,4919.03,credit_card,south,14,8.4,0,0
106545,51,M,15,2,15480.92,basic,3969.21,bank_transfer,north,15,6.7,0,0
106546,57,F,10,0,144.24,basic,2636.9,bank_transfer,north,9,9.1,0,0
106547,64,F,16,1,3347.27,standard,3529.57,bank_transfer,north,17,7.3,0,0
106548,41,M,18,0,3404.51,basic,3566.39,credit_card,west,19,8.0,0,0
106549,82,F,12,2,963.71,basic,4110.57,bank_transfer,west,13,6.5,0,0
106550,35,M,5,0,1529.51,standard,2489.44,bank_transfer,north,4,7.4,0,0
106551,61,M,14,0,3135.21,premium,5483.6,cash,north,12,5.0,0,0
106552,74,M,15,0,1486.81,basic,3522.06,credit_card,west,15,6.3,0,0
